Item_Id,Category,Menu_Item,Store_Name,Price,Sales_Qty,Gross_Sales,Item_Disc,Net_Sales
10004,cold beverages,Dr. Pepper,Grab n go,1.85,242,447.7,0,447.7
10006,cold beverages,Snapple 16 oz,Grab n go,1.75,316,553,0,553
10009,cold beverages,Deja Blue,Grab n go,1.75,2,3.5,0,3.5
10011,cold beverages,Pepsi,Grab n go,1.85,104,192.4,0,192.4
10013,cold beverages,Muscle Milk,Grab n go,4.09,12,49.08,0,49.08
10014,cold beverages,Powerade,Grab n go,2.15,172,369.8,0,369.8
10016,cold beverages,Coca Cola,Grab n go,1.85,567,1048.95,0,1048.95
10018,cold beverages,Gold Peak Tea,Food Court,2.15,881,1894.15,0,1894.15
10018,cold beverages,Gold Peak Tea,Grab n go,2.15,246,528.9,0,528.9
10020,cold beverages,Vitamin Water,Grab n go,2.3,56,128.8,0,128.8
10022,desserts,Core Power,Coffee Corner,3.59,138,495.42,0,495.42
10022,cold beverages,Core Power,Coffee Shop,3.59,27,96.93,0,96.93
10022,cold beverages,Core Power,Grab n go,3.59,99,355.41,0,355.41
10023,cold beverages,Dasani,Grab n go,1.95,378,737.1,0,737.1
10024,cold beverages,Dasani 1L,Grab n go,2.15,148,318.2,0,318.2
10025,cold beverages,Smart Water,Grab n go,2.3,180,414,0,414
10026,cold beverages,Smart Water 1L,Grab n go,3.35,152,509.2,0,509.2
10027,cold beverages,Frappuccino,Grab n go,2.21,7,15.47,0,15.47
10028,cold beverages,Frappuccino LG,Food Court,3.35,228,763.8,0,763.8
10028,cold beverages,Frappuccino LG,Grab n go,3.35,330,1105.5,0,1105.5
10028,cold beverages,Frappuccino LG,N Brew,3.35,118,395.3,0,395.3
10029,cold beverages,Double Shot,Food Court,3.19,188,599.72,0,599.72
10029,cold beverages,Double Shot,Grab n go,3.19,156,497.64,0,497.64
10029,cold beverages,Double Shot,N Brew,3.19,129,411.51,0,411.51
10032,desserts,Red Bull 12oz,Coffee Corner,2.99,195,583.05,0,583.05
10033,cold beverages,Monster,Food Court,2.85,1018,2901.3,0,2901.3
10033,desserts,Monster,Coffee Corner,2.85,314,894.9,0,894.9
10033,cold beverages,Monster,Grab n go,2.85,280,798,0,798
10037,cold beverages,Min. Maid,Grab n go,1.85,165,305.25,0,305.25
10039,cold beverages,Milk Pints,Grab n go,1.85,144,266.4,0,266.4
10040,cold beverages,Odwalla 15 oz,Grab n go,4.19,349,1462.31,0,1462.31
10041,cold beverages,Simply Orange,Grab n go,2.25,72,162,0,162
10046,cold beverages,Tazo Hot Tea,Grab n go,1.1,1,1.1,0,1.1
10047,cold beverages,DS Espresso,Grab n go,2.65,101,267.65,0,267.65
10047,cold beverages,DS Espresso,N Brew,2.65,19,50.35,0,50.35
10048,Entrée,Burrito,Grab n go,2.49,1196,2978.04,0,2978.04
10049,outtakes,outtakes enterpr,Pub,1.901458333,96,182.54,0,182.54
10049,outtakes,outtakes enterpr,Grab n go,3.572607216,1469,5248.16,0,5248.16
10049,outtakes,outtakes enterpr,Coffee Store/Papa John,2.694251261,4561,12288.48,-1.45,12287.03
10050,sides,Fruit cup,Grab n go,3.95,1,3.95,0,3.95
10052,hot beverages,Coffee small,Grab n go,1.8,307,552.6,0,552.6
10053,hot beverages,Coffee Med,Grab n go,2.1,210,441,-2.1,438.9
10054,hot beverages,Coffee Large,Grab n go,2.45,69,169.05,0,169.05
10055,sides,Chips,Grab n go,1.25,230,287.5,0,287.5
10060,sides,Fruit,Grab n go,0.8,427,341.6,0,341.6
10061,cold beverages,Issimo Caffe Can,Coffee Shop,3.19,8,25.52,0,25.52
10061,cold beverages,Issimo Caffe Can,Grab n go,3.19,37,118.03,0,118.03
10062,cold beverages,Illy Frap Bottle,Coffee Shop,2.99,22,65.78,0,65.78
10062,cold beverages,Illy Frap Bottle,Grab n go,2.99,88,263.12,0,263.12
30006,cold beverages,Beverage Refill,Food Court,0.75,140,105,-10.63,94.37
30006,cold beverages,Beverage Refill,Grab n go,0.75,1,0.75,0,0.75
30007,cold beverages,Pepsi,Food Court,1.85,101,186.85,0,186.85
30009,cold beverages,Ftn Drink 24oz,Food Court,1.55,1573,2438.15,-558.89,1879.26
30010,cold beverages,Ftn Drink 32oz,Food Court,1.65,1275,2103.75,-572.52,1531.23
30010,cold beverages,Ftn Drink 32oz,Grab n go,1.65,1,1.65,0,1.65
30011,cold beverages,Double Shot,Food Court,3.19,138,440.22,0,440.22
30012,cold beverages,Milk (Pint),Food Court,1.85,405,749.25,0,749.25
30013,cold beverages,Water Cup,Food Court,0.15,137,20.55,0,20.55
30016,cold beverages,Odwalla 15 oz,Food Court,4.19,338,1416.22,0,1416.22
30017,hot beverages,Coffee 12oz,Food Court,1.8,1277,2298.6,0,2298.6
30018,hot beverages,Coffee 16oz,Food Court,2.1,998,2095.8,-12.6,2083.2
30019,hot beverages,Coffee 20oz,Food Court,2.45,380,931,0,931
30022,cold beverages,Powerade,Food Court,2.15,297,638.55,0,638.55
30023,cold beverages,Vitamin Water,Food Court,2.3,142,326.6,0,326.6
30029,cold beverages,ENERGY DRINKS,Food Court,2.85,124,353.4,0,353.4
30038,cold beverages,Dr. Pepper,Food Court,1.85,487,900.95,0,900.95
30043,cold beverages,Simply Orange,Food Court,2.05,457,936.85,0,936.85
30045,cold beverages,Muscle Milk,Food Court,4.09,2,8.18,0,8.18
30048,cold beverages,Deja Blue,Food Court,1.75,1,1.75,0,1.75
30049,cold beverages,Snapple 16oz,Food Court,1.75,1284,2247,0,2247
30054,cold beverages,Odwalla 15 oz,Food Court,4.19,702,2941.38,0,2941.38
30079,cold beverages,Smart Water,Food Court,2.3,495,1138.5,0,1138.5
30081,cold beverages,Frap. Large,Food Court,3.35,175,586.25,0,586.25
30082,cold beverages,Coke,Food Court,1.85,3315,6132.75,-0.93,6131.82
30086,hot beverages,Tazo Hot Tea,Food Court,1.2,182,218.4,0,218.4
30089,cold beverages,Water 1L,Food Court,1.95,3,5.85,0,5.85
30101,cold beverages,Smart Water 1L,Food Court,3.35,331,1108.85,0,1108.85
30102,cold beverages,Ftn Drink 16.5,Food Court,1.39,568,789.52,-149.06,640.46
30105,cold beverages,Life Water,Food Court,2.15,4,8.6,0,8.6
40014,sides,Fruit,Food Court,0.8,519,415.2,0,415.2
40015,sides,Chips,Food Court,1.25,1716,2145,0,2145
40016,food,Nabisco - S,Coffee Corner,1.39,7,9.73,0,9.73
40018,desserts,Candy,Food Court,2.99,44,131.56,0,131.56
40026,snacks,$1.99 Cookies,Food Court,1.99,1079,2147.21,0,2147.21
40027,snacks,.99 Cookies,Food Court,0.99,8,7.92,0,7.92
40047,sides,Nature Valley,Food Court,1.59,325,516.75,0,516.75
40052,snacks,Brownie,Food Court,1.99,33,65.67,0,65.67
40064,sides,Gum,Food Court,1.99,238,473.62,0,473.62
40067,food,NutterButter,Coffee Corner,1.39,117,162.63,0,162.63
40068,food,Biscotti,Coffee Corner,1.75,29,50.75,0,50.75
40079,food,Vegetable Salad,Coffee Corner,2.99,38,113.62,0,113.62
40083,desserts,Bulk Candy,Coffee Corner,0.49,542,1677.41,0,1677.41
50001,entrée,CFA Sandwich,Food Court,3.09,12451,38473.59,-160.68,38312.91
50002,entrée,Chargrilled,Food Court,3.75,1263,4736.25,0,4736.25
50005,entrée,8-Nuggets,Food Court,3.09,5295,16361.55,0,16361.55
50006,entrée,12-Nuggets,Food Court,4.49,4383,19679.67,0,19679.67
50007,side,Coleslaw,Food Court,2.25,45,101.25,0,101.25
50008,side,Waffle Fries,Food Court,1.65,15285,25220.25,0,25220.25
50009,entrée,CG Chicken Salad,Food Court,7.99,234,1869.66,0,1869.66
50012,entrée,Xtra Topping,Food Court,0.3,141,42.3,0,42.3
50016,entrée,cole slaw small,Food Court,1.29,133,171.57,0,171.57
50017,entrée,CFA Biscuit,Food Court,2.15,2066,4441.9,0,4441.9
50018,entrée,Bacon Egg Cheese,Food Court,2.69,689,1853.41,0,1853.41
50019,entrée,Bacon & Egg,Food Court,2.25,6,13.5,0,13.5
50020,entrée,Sausage Biscuit,Food Court,1.79,544,973.76,0,973.76
50021,entrée,Sausage & Egg,Food Court,2.25,3,6.75,0,6.75
50022,entrée,Sausage Egg Chs,Food Court,2.55,40,102,0,102
50023,entrée,Plain Biscuit,Food Court,0.89,130,115.7,0,115.7
50024,side,Hashbrown,Food Court,0.99,1942,1922.58,0,1922.58
50025,entrée,Egg & Cheese,Food Court,1.75,25,43.75,0,43.75
50026,entrée,Biscuit w/ Egg,Food Court,1.49,23,34.27,0,34.27
69969,Pizza,The Works XL,Coffee Store/Papa John,18.99,53,1006.47,0,1006.47
69970,Pizza,Spin Alfredo XL,Coffee Store/Papa John,18.99,19,360.81,0,360.81
69971,Pizza,The Meats XL,Coffee Store/Papa John,18.99,64,1215.36,0,1215.36
69972,Pizza,Cheese XL,Coffee Store/Papa John,13.5,202,2727,0,2727
69973,Pizza,Sausage/Pepp,Coffee Store/Papa John,5.25,28,147,0,147
69974,Pizza,Garden Frsh XL,Coffee Store/Papa John,18.99,47,892.53,0,892.53
69975,Pizza,Saus/Pepp XL,Coffee Store/Papa John,17.48,18,314.64,0,314.64
69976,Pizza,Spinach Alf,Coffee Store/Papa John,5.25,106,556.5,0,556.5
69977,Pizza,Sausage XL,Coffee Store/Papa John,15.49,23,356.27,0,356.27
69978,Pizza,Pepperoni XL,Coffee Store/Papa John,15.49,152,2354.48,0,2354.48
69982,Pizza,*XL WORKS LTO,Coffee Store/Papa John,5,5,25,0,25
69983,Pizza,*SPIN ALF XL LTO,Coffee Store/Papa John,5,8,40,0,40
69984,Pizza,*MEATS XL LTO,Coffee Store/Papa John,5,12,60,0,60
69987,Pizza,The Works,Coffee Store/Papa John,5.25,372,1953,0,1953
69992,Pizza,The Meats,Coffee Store/Papa John,5.25,523,2745.75,0,2745.75
69993,Pizza,Garden Fresh,Coffee Store/Papa John,5.25,399,2094.75,0,2094.75
69994,Pizza,Pepperoni,Coffee Store/Papa John,5.25,625,3281.25,0,3281.25
69999,Pizza,Cheese,Coffee Store/Papa John,5.25,631,3312.75,0,3312.75
70000,Pizza,Sausage,Coffee Store/Papa John,5.25,86,451.5,0,451.5
70018,Pizza,*CHEESE XL LTO,Coffee Store/Papa John,5,29,145,0,145
70019,Pizza,*GARDEN XL LTO,Coffee Store/Papa John,5,6,30,0,30
70020,Pizza,*SAUSAGE XL LTO,Coffee Store/Papa John,5,5,25,0,25
70021,Pizza,*PEPP XL LTO,Coffee Store/Papa John,5,25,125,0,125
99950,AFC sushi,Sp Cali Roll SP,Coffee Corner,4.99,12,59.88,0,59.88
99954,AFC sushi,Sp ShrimpRoll SP,Coffee Corner,5.49,36,197.64,0,197.64
99954,AFC,Sp ShrimpRoll SP,Coffee Store/Papa John,5.49,2,10.98,0,10.98
99955,AFC sushi,Sp Tuna Roll SP,Coffee Corner,5.49,42,230.58,0,230.58
99955,AFC,Sp Tuna Roll SP,Coffee Store/Papa John,5.49,4,21.96,0,21.96
99956,AFC sushi,Sp TunaRoll SPBR,Coffee Corner,5.99,3,17.97,0,17.97
99958,AFC sushi,SpShrimpRollSPBR,Coffee Corner,5.99,2,11.98,0,11.98
99966,AFC sushi,Veg Combo SP,Coffee Corner,4.79,40,191.6,0,191.6
99968,AFC sushi,Veg Combo SPBR,Coffee Corner,5.29,3,15.87,0,15.87
99975,AFC sushi,Eel Roll SP BR,Coffee Corner,6.49,2,12.98,0,12.98
99976,AFC sushi,Eel Roll SP,Coffee Corner,5.99,41,245.59,0,245.59
99976,AFC,Eel Roll SP,Coffee Store/Papa John,5.99,1,5.99,0,5.99
99977,AFC sushi,Crunchy RollSPBR,Coffee Corner,8.49,1,8.49,0,8.49
99978,AFC sushi,Crunchy Roll SP,Coffee Corner,7.99,15,119.85,0,119.85
99979,AFC sushi,Crunchy DragonSP,Coffee Corner,7.99,10,79.9,0,79.9
99982,AFC sushi,Cream CheeseSPBR,Coffee Corner,5.99,1,5.99,0,5.99
99983,AFC sushi,Cream Cheese SP,Coffee Corner,5.49,69,378.81,0,378.81
99983,AFC,Cream Cheese SP,Coffee Store/Papa John,5.49,1,5.49,0,5.49
99985,AFC sushi,Cr Shrimp TempSP,Coffee Corner,8.99,7,62.93,0,62.93
99987,AFC sushi,Chef Sampler B,Coffee Corner,9.39,13,122.07,0,122.07
99987,AFC,Chef Sampler B,Coffee Store/Papa John,9.39,1,9.39,0,9.39
99988,AFC sushi,Chef Sampler A,Coffee Corner,10.89,6,65.34,0,65.34
99988,AFC,Chef Sampler A,Coffee Store/Papa John,10.89,1,10.89,0,10.89
99993,AFC sushi,Cali Salad SP,Coffee Corner,4.99,30,149.7,0,149.7
99994,AFC sushi,Cali Roll SP BR,Coffee Corner,5.29,9,47.61,0,47.61
99995,AFC sushi,Cali Roll SP,Coffee Corner,4.79,89,426.31,0,426.31
100003,AFC sushi,Crm Chs Roll,Coffee Corner,5.49,19,104.31,0,104.31
100006,AFC sushi,Eel Roll,Coffee Corner,6.19,4,24.76,0,24.76
100010,AFC sushi,Marina Plate,Coffee Corner,8.29,3,24.87,0,24.87
100017,AFC sushi,Spicy Alaska SP,Coffee Corner,5.49,57,312.93,0,312.93
100025,AFC sushi,Soybean,Coffee Corner,3.09,3,9.27,0,9.27
110001,Expresso bev,White Mocha 12oz,Coffee Corner,3.6,253,910.8,0,910.8
110002,Expresso bev,White Mocha 16oz,Coffee Corner,4.35,225,978.75,0,978.75
110003,Expresso bev,White Mocha 20oz,Coffee Corner,4.65,96,446.4,0,446.4
110004,Expresso bev,Mocha 12oz,Coffee Corner,3.3,240,792,0,792
110005,Expresso bev,Mocha 16oz,Coffee Corner,4.15,155,643.25,0,643.25
110006,Expresso bev,Mocha 20oz,Coffee Corner,4.55,43,195.65,0,195.65
110007,Expresso bev,Latte 12oz,Coffee Corner,2.8,530,1484,0,1484
110008,Expresso bev,latte 16oz,Coffee Corner,3.6,462,1663.2,0,1663.2
110009,Expresso bev,Latte 20oz,Coffee Corner,4.05,122,494.1,0,494.1
110010,Expresso bev,Cappuccino 12oz,Coffee Corner,2.8,237,663.6,0,663.6
110011,Expresso bev,Cappuccino 16oz,Coffee Corner,3.6,147,529.2,0,529.2
110012,Expresso bev,Cappuccino 20oz,Coffee Corner,3.95,18,71.1,0,71.1
110013,Expresso bev,Eye Opener 12oz,Coffee Corner,2.5,19,47.5,0,47.5
110014,Expresso bev,Eye Opener 16oz,Coffee Corner,2.8,36,100.8,0,100.8
110015,Expresso bev,Eye Opener 20oz,Coffee Corner,3.1,20,62,0,62
110016,Expresso bev,Americano 12oz,Coffee Corner,2,214,428,0,428
110017,Expresso bev,Americano 16oz,Coffee Corner,2.6,162,421.2,0,421.2
110018,Expresso bev,Americano 20oz,Coffee Corner,3,55,165,0,165
110019,Expresso bev,Crml Macc 12oz,Coffee Corner,3.6,187,673.2,0,673.2
110020,Expresso bev,Crml Macc 16oz,Coffee Corner,4.35,195,848.25,0,848.25
110021,Expresso bev,Crml Macc 20oz,Coffee Corner,4.85,53,257.05,0,257.05
110022,Expresso bev,Espresso Shot,Coffee Corner,1.8,15,27,0,27
110023,Expresso bev,Extra Espresso,Coffee Corner,0.8,193,154.4,0,154.4
110024,Brew Coffee,Flavor Shot,Coffee Corner,0.5,1310,655,-0.5,654.5
110025,Brew Coffee,Drip Coffee 12oz,Coffee Corner,1.8,1125,2025,0,2025
110026,java city,Double Shot,Coffee Corner,2,3,6,0,6
110027,food,Whole Fruit,Coffee Corner,0.8,266,212.8,0,212.8
110028,Other Brew,Smart Water 20oz,Coffee Corner,2.19,189,413.91,0,413.91
110030,Brew Coffee,Drip Coffee 20oz,Coffee Corner,2.45,255,624.75,0,624.75
110031,Brew Coffee,Drip Coffee 16oz,Coffee Corner,2.1,654,1373.4,0,1373.4
110032,Brew Coffee,Iced Coffee,Coffee Corner,2,1,2,0,2
110033,Expresso bev,Cafe Misto 12oz,Coffee Corner,2.3,51,117.3,0,117.3
110034,Expresso bev,Cafe Misto 16oz,Coffee Corner,2.6,25,65,0,65
110035,Expresso bev,Cafe Misto 20oz,Coffee Corner,2.9,27,78.3,0,78.3
110036,Brew Coffee,Hot Choc 12,Coffee Corner,2.7,135,364.5,0,364.5
110037,Brew Coffee,Hot Choc 16,Coffee Corner,3.2,64,204.8,0,204.8
110038,Brew Coffee,Hot Choc 20,Coffee Corner,3.4,20,68,0,68
110039,Brew Coffee,Chai Latte 12 oz,Coffee Corner,3,125,375,0,375
110040,Brew Coffee,Chai Latte 16 oz,Coffee Corner,3.7,114,421.8,0,421.8
110041,Brew Coffee,Chai Latte 20 oz,Coffee Corner,4,47,188,0,188
110043,Other Brew,Steamer 12oz,Coffee Corner,2.7,9,24.3,0,24.3
110044,Other Brew,Steamer 16oz,Coffee Corner,3.2,4,12.8,0,12.8
110045,Other Brew,Steamer 20oz,Coffee Corner,3.4,7,23.8,0,23.8
110048,Other Brew,Iced Tea 12oz,Coffee Corner,1.55,49,75.95,0,75.95
110051,Blended bev,Caramel Creamice,Coffee Corner,4.35,190,826.5,0,826.5
110052,Blended bev,Mocha Creamice,Coffee Corner,4.35,214,930.9,0,930.9
110053,Blended bev,Wht Choc Creamic,Coffee Corner,4.35,10,43.5,0,43.5
110055,Blended bev,Peruvian Mocha,Coffee Corner,4.35,12,52.2,0,52.2
110060,food,Chips,Coffee Corner,1.25,573,716.25,0,716.25
110061,Other Brew,Ice Cup,Coffee Corner,0.15,111,16.65,0,16.65
110063,Brew Coffee,Iced Coffee Sm,Coffee Corner,2,31,62,0,62
110066,Blended bev,SpecialtySmoothe,Coffee Corner,2.99,204,609.96,0,609.96
110074,Other Brew,Extra Booster,Coffee Corner,0.59,1,0.59,0,0.59
110078,Brew Coffee,Iced Coffee Md,Coffee Corner,2.5,36,90,0,90
110079,Brew Coffee,Iced Coffee Lg,Coffee Corner,3,20,60,0,60
110080,Brew Coffee,Hot Tea Sm,Coffee Corner,2,121,242,0,242
110081,Brew Coffee,Hot Tea Md,Coffee Corner,2.5,105,262.5,0,262.5
110082,Brew Coffee,Hot Tea Lg,Coffee Corner,3,80,240,0,240
110090,food,Yogurt,N Brew,1.49,1,1.49,0,1.49
110091,Other Brew,Pepsi,Coffee Corner,1.85,88,162.8,0,162.8
110095,Other Brew,Coke,Coffee Corner,1.85,355,656.75,0,656.75
110099,food,Candy,Coffee Corner,1.09,533,580.97,0,580.97
110104,food,Gum,Coffee Corner,1.99,115,228.85,0,228.85
110106,Other Brew,Red Bull,Coffee Corner,2.29,211,483.19,0,483.19
110110,food,Soup 16oz,Coffee Corner,2.49,168,418.32,0,418.32
110113,desserts,Chef's Salad,Coffee Corner,3.49,3,10.47,0,10.47
110114,salads,Fruit cup,Grab n go,2.95,164,483.8,0,483.8
110114,salads,Fruit cup,Coffee Store/Papa John,2.95,27,79.65,0,79.65
110116,Other Brew,Dopio Espresso,Coffee Corner,2,78,156,0,156
110119,food,Hot Dog,Coffee Corner,2.75,940,2585,0,2585
110121,Other Brew,Iced Tea 16oz,Coffee Corner,2,104,208,0,208
110122,Other Brew,Iced Tea 20oz,Coffee Corner,2.5,117,292.5,0,292.5
110123,food,Protein,Coffee Corner,1,59,59,0,59
110124,food,Fat Burner,Coffee Corner,1,28,28,0,28
110125,desserts,Starbucks D Shot,Coffee Corner,2.79,191,532.89,0,532.89
110127,sides,Dressing,Coffee Corner,0.3,10,3,0,3
110128,desserts,Coconut Water,Coffee Corner,2.49,74,184.26,0,184.26
110129,food,Marich Beans,Coffee Corner,2.49,96,239.04,0,239.04
120001,cold beverages,Dasani 20oz,Food Court,1.95,1218,2375.1,0,2375.1
120002,cold beverages,Dasani 1L,Food Court,2.15,200,430,0,430
120003,desserts,Btld Juice,Coffee Corner,1.69,194,327.86,0,327.86
120004,desserts,Powerade,Coffee Corner,1.99,6,11.94,0,11.94
120013,Other Brew,Frap 9.5oz,Coffee Corner,2.15,2,4.3,0,4.3
120014,Other Brew,Large Frap13.7oz,Coffee Corner,3.15,253,796.95,0,796.95
120016,Other Brew,Vitamin Water,Coffee Corner,2.3,176,404.8,0,404.8
120017,desserts,Milk 16oz,Coffee Corner,1.85,137,253.45,0,253.45
120020,Other Brew,Honest Tea,Coffee Corner,2.05,163,334.15,0,334.15
120028,desserts,Bon Appetite,Coffee Corner,1.49,1273,1896.77,0,1896.77
120029,desserts,1L Smart Water,Coffee Corner,3.15,64,201.6,0,201.6
120032,food,Marich Almond,Coffee Corner,2.49,6,14.94,0,14.94
120033,food,Okra snacks,Coffee Corner,2.49,1,2.49,0,2.49
120034,food,Kind Bar,Coffee Corner,2.49,32,79.68,0,79.68
120035,food,Clif Bar,Coffee Corner,2.49,302,751.98,0,751.98
120036,food,Yogurt Bar,Coffee Corner,2.49,1,2.49,0,2.49
120037,food,Veggie Chips,Coffee Corner,2.49,22,54.78,0,54.78
120038,food,Tapaz Hummus,Coffee Corner,3.5,15,52.5,0,52.5
120041,food,PB Toffee,Coffee Corner,1.99,1,1.99,0,1.99
120044,food,Cranberry Blend,Coffee Corner,2.99,2,5.98,0,5.98
120046,food,Vics Popcorn,Coffee Corner,1.79,50,89.5,0,89.5
120047,food,Veggie Straws,Coffee Corner,1.29,66,85.14,0,85.14
130002,Ice Cream,Stwbry Shortcake,Grab n go,2.09,49,102.41,0,102.41
130003,Ice Cream,Klondike Origina,Grab n go,2.49,22,54.78,0,54.78
130005,Ice Cream,Oreo Sandwich,Grab n go,2.29,56,128.24,0,128.24
130006,Ice Cream,Giant King Cone,Grab n go,3.79,21,79.59,0,79.59
130008,Ice Cream,King Cone,Grab n go,2.09,34,71.06,0,71.06
130010,Ice Cream,Reeses Bar,Grab n go,2.29,9,20.61,0,20.61
130011,Ice Cream,Twix Bar,Grab n go,0.79,1,0.79,0,0.79
130013,Ice Cream,Choco Taco,Grab n go,2.99,9,26.91,0,26.91
130015,Ice Cream,Mrs Fields Sand,Grab n go,3.79,20,75.8,0,75.8
130016,Ice Cream,Magnum Bar,Grab n go,3.79,44,166.76,0,166.76
130017,Ice Cream,Helado,Grab n go,1.49,319,475.31,0,475.31
501004,Bagels,BAGEL,Coffee Shop,1.39,10,13.9,0,13.9
503001,bottled drinks,Red Bull 12 oz,Coffee Shop,2.99,20,59.8,0,59.8
503002,bottled drinks,Red Bull 8.4 oz,Coffee Shop,2.29,37,84.73,0,84.73
503003,bottled drinks,Frap Lrg 13.7OZ,Coffee Shop,3.35,29,97.15,0,97.15
503005,bottled drinks,Fruit Water,Food Court,1.95,254,495.3,0,495.3
503006,bottled drinks,Milk Pint,Coffee Shop,1.85,24,44.4,0,44.4
503007,bottled drinks,Minute Maid,Food Court,1.85,1699,3143.15,0,3143.15
503007,bottled drinks,Minute Maid,Coffee Corner,1.85,43,79.55,0,79.55
503007,bottled drinks,Minute Maid,Coffee Shop,1.85,42,77.7,0,77.7
503008,bottled drinks,Dasani 20oz,Coffee Corner,1.95,427,832.65,0,832.65
503008,bottled drinks,Dasani 20oz,Coffee Shop,1.95,55,107.25,0,107.25
503009,bottled drinks,Smart Water 20oz,Coffee Shop,2.3,32,73.6,0,73.6
503011,bottled drinks,Sbux Double Shot,Coffee Shop,3.19,26,82.94,0,82.94
503012,bottled drinks,Snapple 16oz,Coffee Shop,1.85,46,85.1,0,85.1
503016,bottled drinks,Dasani 1L,Coffee Corner,2.15,254,546.1,0,546.1
503016,bottled drinks,Dasani 1L,Coffee Shop,2.15,37,79.55,0,79.55
503017,bottled drinks,Powerade,Coffee Corner,2.15,42,90.3,0,90.3
503017,bottled drinks,Powerade,Coffee Shop,2.15,14,30.1,0,30.1
503018,bottled drinks,Gold Peak Tea,Coffee Corner,2.15,84,180.6,0,180.6
503020,bottled drinks,Smart Water 1L,Coffee Shop,3.35,5,16.75,0,16.75
503021,bottled drinks,Soda 20oz,Coffee Shop,1.85,48,88.8,0,88.8
503027,bottled drinks,Vitamin Water,Coffee Shop,2.3,4,9.2,0,9.2
504001,hot beverages,12oz Cafe Amrcno,Coffee Shop,2,59,118,0,118
504002,Iced Beverages,12oz Iced Amrcno,Coffee Shop,2,13,26,0,26
504003,hot beverages,16oz Cafe Amrcno,Coffee Shop,2.6,46,119.6,0,119.6
504004,Iced Beverages,16oz Iced Amrcno,Coffee Shop,2.6,15,39,0,39
504005,hot beverages,20oz Cafe Amrcno,Coffee Shop,3,7,21,0,21
504006,Iced Beverages,24oz Iced Amrcno,Coffee Shop,3,5,15,0,15
505001,hot beverages,12oz Caffe Latte,Coffee Shop,2.8,97,271.6,0,271.6
505002,Iced Beverages,12oz Iced Latte,Coffee Shop,2.8,22,61.6,0,61.6
505003,hot beverages,16oz Caffe Latte,Coffee Shop,3.6,84,302.4,0,302.4
505004,Iced Beverages,16oz Iced Latte,Coffee Shop,3.6,24,86.4,0,86.4
505005,hot beverages,20oz Caffe Latte,Coffee Shop,3.95,16,63.2,0,63.2
505006,Iced Beverages,24oz Iced Latte,Coffee Shop,4.05,9,36.45,0,36.45
506001,hot beverages,12oz Caffe Mocha,Coffee Shop,3.3,64,211.2,0,211.2
506002,Iced Beverages,12oz Iced Mocha,Coffee Shop,3.3,13,42.9,0,42.9
506003,hot beverages,16oz Caffe Mocha,Coffee Shop,4.15,38,157.7,0,157.7
506004,Iced Beverages,16oz Iced Mocha,Coffee Shop,4.15,10,41.5,0,41.5
506005,hot beverages,20oz Caffe Mocha,Coffee Shop,4.45,10,44.5,0,44.5
506006,Iced Beverages,24oz Iced Mocha,Coffee Shop,4.55,3,13.65,0,13.65
507001,hot beverages,12oz Cappuccino,Coffee Shop,2.8,46,128.8,0,128.8
507002,hot beverages,16oz Cappuccino,Coffee Shop,3.6,23,82.8,0,82.8
507003,hot beverages,20oz Cappuccino,Coffee Shop,3.95,4,15.8,0,15.8
508001,hot beverages,12oz Carml Mach,Coffee Shop,3.6,47,169.2,0,169.2
508002,Iced Beverages,12oz Iced Crml M,Coffee Shop,3.6,12,43.2,0,43.2
508003,hot beverages,16oz Carml Mach,Coffee Shop,4.35,39,169.65,0,169.65
508004,Iced Beverages,16oz Iced Crml M,Coffee Shop,4.35,16,69.6,0,69.6
508005,hot beverages,20oz Carml Mach,Coffee Shop,4.6,9,41.4,0,41.4
508006,Iced Beverages,24oz Iced Crml M,Coffee Shop,4.85,18,87.3,0,87.3
509001,hot beverages,12oz Coffee,Coffee Shop,1.8,230,414,0,414
509002,Iced Beverages,12oz Iced Coffee,Coffee Shop,2,27,54,0,54
509003,hot beverages,16oz Coffee,Coffee Shop,2.1,128,268.8,-6.3,262.5
509004,Iced Beverages,16oz Iced Coffee,Coffee Shop,2.5,52,130,0,130
509005,hot beverages,20oz Coffee,Coffee Shop,2.45,36,88.2,0,88.2
509006,Iced Beverages,24oz Iced Coffee,Coffee Shop,3,29,87,0,87
510001,hot beverages,Dopio Espresso,Coffee Shop,2,31,62,0,62
510002,hot beverages,Solo Espresso,Coffee Shop,1.8,24,43.2,0,43.2
510003,hot beverages,Tall Misto,Coffee Shop,2.3,5,11.5,0,11.5
510004,hot beverages,Grande Misto,Coffee Shop,2.6,8,20.8,0,20.8
510005,hot beverages,Venti Misto,Coffee Shop,2.9,4,11.6,0,11.6
511001,extras,Add Flavor,Coffee Shop,0.5,142,71,0,71
511003,extras,Extra Shot,Coffee Shop,0.8,63,50.4,0,50.4
511004,extras,Half & Half,Coffee Shop,0.6,2,1.2,0,1.2
511005,extras,Soy Milk,Coffee Shop,0.6,31,18.6,0,18.6
512001,Frappuccinos,Caramel Frap,Coffee Shop,4.35,86,374.1,0,374.1
512002,Frappuccinos,Coffee Frap,Coffee Shop,3.85,29,111.65,0,111.65
512003,Frappuccinos,Mocha Frap,Coffee Shop,4.35,61,265.35,0,265.35
